id,opinion_lexicon,nltk,afinn,final_score
A2WM1KL9DQSQ18,1,1,1,1
A1SJLR0W4ZK8MX,1,1,1,1
A21H3S9TDSIKMH,1,1,1,1
A3DCAAXUX98D7A,1,1,1,1
AYR3HUSIKKFRC,1,1,1,1
A3FMVD40CW788A,1,1,1,1
A14NS7GGGSGMIY,1,1,1,1
ASJFXH2AMXARJ,1,1,1,1
A3HDCCCCNFJXUJ,1,1,1,1
A2G7M3SES2HOY6,1,1,1,1
A1TNNO6SF38OKN,0,1,0,0
A3NUJ8H077VISF,1,1,1,1
A33NAXSNBWW8D7,1,1,1,1
A2CRPIFO0TJUO2,1,1,1,1
A327YZ9EDPHDOQ,1,1,1,1
AS688B9EELIQC,1,-1,0,0
APSFOQ4DLO2EZ,1,1,1,1
A1X4VNHYWGYHUW,1,1,1,1
A3QAB59CNOP5I,1,1,1,1
A2M6606LEJ0T5,1,1,1,1
AZTPR22PRF58G,1,1,1,1
A2OACHOPYEMW6R,1,1,1,1
A2QJC8A2HN5FWW,1,1,1,1
A3AM6NJDSF8N99,1,1,1,1
A37R6MMTQVCZI6,1,1,1,1
A1RTQZTII4EM8W,1,1,1,1
A3DAO0SCQLAV9D,1,1,1,1
A1TP3ZYYNA6KNE,1,1,1,1
AVOCNUFOXUCA6,1,1,1,1
A28W6SRCRCS47J,1,1,1,1
A7VOFQ52EGJTZ,1,1,1,1
A1UWH45STSX416,1,1,1,1
A1A535W556ROBQ,1,1,1,1
A18PRAQOCXAJ43,1,1,1,1
A3BO3SQGTTN0W1,1,1,1,1
A2YR4A1M3E3YZ5,1,1,1,1
A1LHG1RE7EBDW2,1,1,1,1
A268RPGCK1CYVE,1,1,1,1
A2HEQMV17FL4SW,1,1,1,1
AIJ8ZHYZLOUKZ,1,1,1,1
A1Y6CE9HHZVBDP,1,1,1,1
A250RXJVTIN1L9,0,1,1,1
A1IFNJM83211SY,1,1,1,1
A1QMEYI4FUE0Z4,1,1,1,1
A29N66WIWNN8JK,1,1,1,1
A1KGOMOLYDUXZD,1,1,1,1
A1KD0SSIBZLPOE,1,1,1,1
A1YNP40J5ZHPVD,1,1,1,1
A27YUZUPEITUW9,0,1,1,1
A1FIOW794MHVCC,1,1,1,1
A10X4NX66GHW49,1,1,1,1
ASJKX15E0991I,1,1,1,1
A2UK56VJ4F2RAK,1,1,1,1
A104NCZUD52CWG,1,1,1,1
A1DDBYC8CSPZ26,1,1,1,1
A2WOOINUJ7ZFQU,1,1,1,1
AMWBGEA53XO1P,0,1,1,1
A3FWEII3LPHS51,1,1,1,1
A1YD113GULZCXU,1,1,1,1
A1K8V81GXTKN7G,0,1,1,1
A3M1P612OWASN3,1,1,1,1
ARTGH4PXDQKQY,1,1,1,1
A3KN5JAFNGNTRT,1,1,1,1
A2HL18WPO01NZF,1,1,1,1
A3ICEWICLZ6Z5D,1,1,1,1
A3B7JPPAGQ32JT,1,1,1,1
AD7L0QPIU10CC,0,-1,0,0
A1J77DLNZ3KH8B,1,1,1,1
A2WFSR44L2D8DA,1,1,1,1
A35IHKWJMO7C2B,1,1,1,1
A2OHOT8SBX7HB6,1,1,1,1
A1078L9AXZRGT7,1,1,1,1
AFW4SFEMS4AAA,1,1,1,1
A15687EKV9CE5R,1,1,1,1
A2QGP71B7XG0YZ,1,1,1,1
A9XKDO65IB1HU,0,1,1,1
A22NS2JACL3IJ0,1,1,1,1
AA0YTIMRQBP06,1,1,1,1
A499GVRK9AW9K,1,1,1,1
AX5N523JPX11T,1,1,1,1
A21L8T5JLKLD31,1,1,1,1
A16J03684J3VYP,1,1,1,1
A3RIAKBU9K9XBE,1,1,1,1
A2LVK99TD0AAR9,0,-1,0,0
A3MWWWC6GVTO4Z,1,1,1,1
AQVNL7337DKCT,1,1,1,1
A1879CGNRFAXOX,1,1,1,1
A2SF395JKWO45C,0,1,1,1
A2OXUXBTLNDPQL,1,1,1,1
A2W97IKBI9HEWD,1,1,1,1
A1LC67J9TSG83T,1,1,1,1
A20HCZ8Q3BC9KQ,1,1,1,1
A1OADL81MYTIZW,1,1,1,1
A32CWTTUTNVCBG,1,1,1,1
A1E5FQDHJFVFZD,1,1,1,1
A2BM2ZCI89JEN7,1,1,1,1
A34VCZN7XNQ7M9,1,1,1,1
A34J59U3O3U9ST,1,1,1,1
A11JC53JUZ0TBK,1,1,1,1
A2INLTUSLYCJRI,1,1,1,1
A32LIHYG0M6MPD,1,1,1,1
A2SGIYKFZYR1V4,1,1,1,1
A25O8XI95KADY9,1,1,1,1
AJGQK0H7HYFMC,1,1,1,1
A1JLYZVPR1O6B4,1,1,1,1
A1CBEDK93EC8EJ,1,1,1,1
A1IWOOU0WXDEIT,1,1,1,1
A3KFQYAP06L45Q,1,1,1,1
A3EE425ZX02AK7,1,1,1,1
A3JVJ1JLN6XTK4,1,1,1,1
A1FHASD1V7MX9W,1,1,1,1
A3M1TPW11KYJ5U,1,1,1,1
A2F0G12NGQNVXQ,1,1,1,1
A1EV6MKSJZQ67M,1,1,1,1
A1TSNAXTOH0IG1,1,1,1,1
A3CM3MGC855PZE,1,1,1,1
A29JW6HKTXEWB7,1,1,1,1
AJ7IP44RS56FP,1,1,1,1
A28AKS66GDZ1IP,1,1,1,1
A3NHI8CVQDYR4J,1,1,1,1
A2PJ8F3J5KI90Q,1,1,1,1
A2UE4JYRSV11QX,1,1,1,1
AUIA8KH6963RK,1,-1,1,1
A22RKJXDARCP6O,1,1,1,1
A22NYV987VZ4M4,0,1,1,1
A18OUQEK7IZ2F2,1,1,1,1
AOF2WEHULOELU,1,1,1,1
A3RJC5QZE29IRZ,1,1,1,1
A3KMVO0ZTWC77K,0,1,1,1
AYNCS6RJ2NVYU,1,1,1,1
AIIYS49GV63VI,1,1,1,1
A2O44KYO82X4Z6,1,1,1,1
A3ERDBTSY6AKWR,1,1,1,1
A15JSTS1OYXPE9,1,1,1,1
A22TRZC8HTRSRU,1,1,1,1
A3MRGC0X26JD7D,1,1,1,1
A1KOOKFC24AMVG,1,1,1,1
A1P3GA60VBIOFB,1,1,1,1
A3SZ29ISYFXZL6,1,1,1,1
A27RJ3DBFH77GA,1,1,1,1
A3064KB064PS1Q,1,1,1,1
A3C5FGFFDY5LW2,1,1,1,1
A2TQ8QP0L6PLDF,1,1,1,1
A8T9EQBNYO7WB,1,1,1,1
A1HKJS1CC2EDIO,1,1,1,1
A11ED8O95W2103,1,1,1,1
A1OQQ62KZFD0W6,1,1,1,1
A14MNXASHGYPN7,1,1,1,1
A5EPE4JC0F7JD,1,1,1,1
A1MJ00SB6S4M3R,1,1,1,1
AO9M2LQPKQ2TS,1,1,1,1
A16HRPW0QGEZPG,1,1,1,1
AD3VJNKDVFDYG,1,1,1,1
A2SR13GQ3RF6YT,0,1,1,1
A1V1ZE73MAKKLY,-1,-1,-1,-1
A33TDIGOKU0P2S,1,1,1,1
A3JU7D1SEXVWVT,0,-1,1,0
A203WUMDP82TEV,1,1,1,1
AIH6KYSD8B126,1,1,1,1
A1IV63VF99CZIT,1,1,1,1
A20SVO56E3BA5H,1,1,1,1
AAJGIG9D0NUU3,1,1,1,1
A3N6YTZM2GXQG1,1,1,1,1
A1Q6WVYCFE0RNQ,1,1,1,1
A35RO1FDHYBL09,1,1,1,1
A1TQURIWDGU6ZG,1,1,1,1
AHJ1WECHHUKMS,1,1,1,1
A24HPFA9DCVHT9,1,1,1,1
ATIKH9CK90PQA,1,1,1,1
AYCGS7XC6U99R,1,1,1,1
A3ML8GT81QDQQO,1,1,1,1
A2P8O96BN8JC3S,1,1,1,1
A1I0Q5PW97L0LO,1,1,1,1
A2D35L3354KDC6,1,1,1,1
A3M2SPDRYUOGYC,0,1,1,1
A2SV2L1CKSI9WI,1,1,1,1
A2X3EA5UTAUMXQ,1,1,1,1
A32IBD9LHFNOLP,1,1,1,1
A113ZY9KU8TONV,1,1,1,1
AWJXN10YN1K9E,1,1,1,1
A39QKNKOTA54W7,1,1,0,1
A2ZTQXGC4G151O,1,1,1,1
A1X795MOETHEGM,1,1,1,1
ADUW0ED0FGZ8P,1,1,1,1
A2R0ULE4FI99II,1,1,1,1
A2EFIPLAE69MFC,1,1,1,1
A17QQL809KL4I9,1,1,1,1
A3FZ4NE1C45RU,1,1,1,1
A2K7PK9XD4BKIK,1,1,1,1
A2TE9ZXQX64N6W,1,1,1,1
A3PJZ8TU8FDQ1K,1,1,1,1
APRP42BLWUTSO,1,1,1,1
A8ZNVZPQGN8C,1,1,1,1
ARLWM86SFFR3N,1,1,1,1
A1WEKFMSF5Q6NU,1,1,1,1
A1PEIE0Z3WDEW2,-1,-1,-1,-1
AEKJQ5XU9O07N,0,1,1,1
A1CK3RTS5QL2HO,1,1,1,1
AAEOUK287HAY,1,1,1,1
AF4L2YWT2AW26,0,-1,0,0
A3CAFAFK7LX4WG,1,1,1,1
A22J8FLGO29174,1,1,1,1
A3R9EJAHCJQHZG,1,1,1,1
A37I923CKM5XAP,1,1,1,1
A5U9KDETI44FC,0,1,1,1
AXF6KJWGE614I,1,1,1,1
A27L0D9PZWUWC0,1,1,1,1
A1VLEKCFCFXN69,1,1,1,1
A2MO4QXK98ENMZ,-1,-1,-1,-1
A2OBGYGKR8VAX6,0,1,1,1
A3I8XPCFHY7KPY,1,1,1,1
A2JWR1E8JOLTUQ,1,1,1,1
A1M4WMJDTSXDEU,1,1,1,1
A3GV8JGDK8NRRO,1,1,1,1
AF6ZYXOAK3KYY,1,1,1,1
A3LPQAPU2ILDD0,1,1,1,1
A2B4DYJ4MA8L45,1,1,1,1
A31TIX013WR2CB,1,1,1,1
A1MCSPK9PYUSKL,1,1,1,1
A2B2Z7V8848AMM,1,1,1,1
AQIADPO5YCGPO,1,1,1,1
AHR4XYK5BJX1I,1,1,1,1
A3QXT7R535SJGK,0,1,0,0
A24Z3AR2PQVROW,1,1,1,1
A3BMQ0M3XU3J7D,-1,-1,-1,-1
A3RTWARTGX0J5G,1,1,1,1
A245AST0T0AZTJ,1,1,-1,1
A20U54S8PC1291,0,1,1,1
A1ABZZ5ALZFMAG,0,1,1,1
A2JIWJ2YU50T45,-1,1,0,0
A2AOTF79OF32FV,1,1,1,1
A1JOZ33594IB9X,1,1,1,1
AHA7L3UPTFN7B,1,1,1,1
A3K34QNYI3V7ND,1,1,1,1
A2B18WCKX73PLZ,1,1,1,1
A5ZO3L4S9QA3K,1,1,1,1
A25ZCWZGB33U1H,1,1,1,1
AL2QD78RHTUK2,1,1,1,1
A17AK9ZOFZ3ULJ,1,1,1,1
A1LY82Q26XPG13,0,1,1,1
A1R472WCY7A86N,1,1,1,1
AO8EWKTDMZW1T,1,1,1,1
A2CFNF40IXCH4N,1,1,1,1
A184Y9WJ8Z1B7H,1,1,1,1
A87LM0TQTQCKU,1,1,1,1
A21XRCF0W661LV,1,1,1,1
A2LGZDF8DZ1O2T,-1,-1,-1,-1
ACVLJ5URHE7YO,1,1,1,1
A13ZJBJCLLP49G,1,1,1,1
A2O2FSRTAAVN1P,1,1,1,1
A33LPOGC8FLDCS,1,1,1,1
AWUTC5XCTT4VF,1,1,1,1
A2BV7E92KY853H,1,1,1,1
A2H71WY0LL30CS,1,-1,0,0
A2NQU5FOZRBIQR,1,1,1,1
A1D0V3O8BB4NHM,1,1,1,1
ANA9UG9NB7X7U,1,1,1,1
A3RVPD63P4VMYU,0,1,1,1
A3TTNQ1AUA2N63,1,1,1,1
A2VQYPCB5KA3XI,1,1,1,1
A3EGFPQ97VPCHP,1,1,1,1
A2L12L13HKKC91,1,1,1,1
A15NFAT4JJBOO,0,1,1,1
A1NKKF4W2LHF6M,1,1,1,1
A2E2I7S40U6P66,1,1,1,1
ARNSBFSZGZVN2,1,1,1,1
A109RJVTZ7LRMS,1,1,1,1
APRNX7GOLHKWL,1,1,1,1
A2Z4DG78KWSRE4,1,1,1,1
A1P84K56W9XP7T,1,1,1,1
AJQUAZG7EPLKG,1,1,1,1
A3R2WNB6PEEBZI,1,1,1,1
ALC4ULJVIX0JP,1,1,1,1
A22VNXHU6IZ5MT,1,1,1,1
A3VH4ZSFN9NOYH,1,1,1,1
A3QOCPPIFY8WQ5,1,1,1,1
A3KP9YNXAAERUG,1,1,1,1
A1NQ07PG19BPLQ,1,1,1,1
A1DCRM9CLUJ9R4,1,-1,1,1
A1ZR56Z07OTHDM,1,1,1,1
A371HC8OLEOJBE,1,1,1,1
A3PJNBG1WJFR31,1,1,1,1
AD82KTVHTQ0E2,1,1,1,1
A9IQA3LSK1KOV,1,1,1,1
A2QQC5KOM40OJ4,0,1,1,1
A3GMC1BHNMG1NX,1,1,1,1
A2ZK5ESGWI4TOU,1,1,1,1
A13547L1PPP0OP,1,1,1,1
A1ZAJV20D25H66,1,1,1,1
A1LHBLA04J5GC9,1,1,1,1
A3QW63P64TL7RB,1,1,1,1
A140V1IIX2BTKK,1,1,1,1
A1RE4GU6S5ZF52,1,1,1,1
A22GGIOEN7Q9SJ,-1,1,1,1
A1EH7O11HJB2KK,1,1,1,1
AGJ9N5FEQLCM3,1,1,1,1
A2FMRGRTMYQ0DG,-1,1,0,0
A1VBE804KIIMYE,1,1,1,1
A2JAOBLRYF72NJ,1,1,1,1
A1S4LU0CZEQCKN,1,1,1,1
A1VAO5FL6ENHZL,1,1,1,1
A1CI77RGQ5X98X,1,1,1,1
A2B0Y4TWRHLYNM,1,1,1,1
A1GR95DV4QS4BJ,1,1,1,1
A3JB98ZUXT0G2N,1,1,1,1
A31PZAQZ17CRBX,1,1,1,1
A2X50KMMIYAMIU,1,1,1,1
A2WLV1G1ZDUJUG,1,1,1,1
A2AYUERPU803SZ,1,1,1,1
A3QDJML1Y42CBZ,1,1,1,1
A51Q82S1BJCK4,1,1,1,1
A2OW09X5RRMZFJ,1,1,1,1
A3J9SPVFN8EBQL,1,1,1,1
A1CZ0RFU1VBU7N,1,1,1,1
A1ZNZOQO936KD0,1,1,1,1
A2WIQTNRUTHH39,1,1,1,1
A1MDRO14OHZFYM,0,1,1,1
AK0OG0T9AYK47,0,-1,0,0
A3G0MQ40MLOD94,1,1,1,1
A3FODN9M5TE80E,0,1,1,1
A3LZ6905Z6HRAR,1,1,1,1
A9M738YEY0AUE,1,1,1,1
A122E0BU0KVYDA,1,1,1,1
A1531QAEL4CRA,1,1,1,1
A1P6NTDL1BKLDV,1,1,1,1
A2Z2PDDM8AKSMJ,1,1,1,1
AO7M2CXO6SLU9,1,1,1,1
A2V9PQ6VBXVQ6S,1,1,1,1
A2GHM7A0MWIPLK,1,1,1,1
A5LIU13WQE179,1,1,1,1
A1VCA1UB5NSFZU,1,1,1,1
AIXQQ1FFBT1MN,1,1,1,1
AFXIFMK2AGOTY,1,1,1,1
A385OJJ5PRDM3P,1,1,1,1
A2PPJW0VWIAPJT,1,1,1,1
A2ZIWOMY3CHY5N,1,1,1,1
A284NF9IO0CXGA,1,1,1,1
A33UYU8U50IZQJ,1,1,1,1
APHY7Z01NM94Z,1,1,1,1
A1HE9GGJ9Z8DQN,1,1,1,1
A3S6HSVGHRIY6K,1,1,1,1
A27DFE8RAMGCWZ,1,1,1,1
AE20UW5YHDVC,1,1,1,1
A2YGXUAU8OF8LT,1,1,1,1
A1I7HFNBULIE5U,1,1,1,1
A10XUPHLWRCGY4,1,1,1,1
A1DSVCBYFO6AZ3,1,1,1,1
A3BB89PG3VRAQF,0,1,1,1
A79SC7S4GZPS3,1,1,1,1
A2YZC0M661J1BT,1,1,1,1
A17KU9FY2QES1D,1,1,1,1
A97IWKXX1J10N,1,1,1,1
A328FGGIF6874A,1,1,1,1
AV24FGHAQC4VL,1,1,1,1
A1FJYIYR17TDCT,0,1,-1,0
ARZH86BDZ6OZ4,1,1,1,1
A28TNO4JKHO72Z,1,1,1,1
A348TXX53LZGQ8,1,1,1,1
A2RFTV2QOKGQDB,0,-1,0,0
A2MK9ATTWWU6IW,1,1,1,1
AUWUFZ5UMUIEW,1,1,1,1
A2N9YK0MDTKLJY,1,1,1,1
A2KBEBPBH1OZU3,1,1,1,1
A1UAVFN7M4AYW6,1,1,1,1
A1H8K1Z1BS3RY2,-1,1,0,0
A1ZCEQ2I4E44Q2,1,1,1,1
A1PEI9HGT9Z9CI,1,1,1,1
AOJI57CTTYLPE,1,1,1,1
AJS55ROVB592B,1,1,1,1
A1YLOSG72AHBJA,1,1,1,1
AGVVGZ6HOI5HT,1,1,1,1
A7TFZGAVR22ZI,1,1,1,1
A2VNH90YVJTXXN,1,1,1,1
A2OP9IVQMHG16X,1,1,1,1
A1ZHOGA0DB2N2M,1,1,1,1
A1ENS5QP96I9WX,1,1,1,1
ABRSH97Y85A21,1,1,1,1
AQ1FW0MHPOBY9,1,1,1,1
A1F4T7UFY8P7H9,1,1,1,1
AN03KP6DXLC0C,1,1,1,1
A3LHHW6WRRXEDJ,1,1,1,1
A2NX6FNS9LPXJ8,1,1,1,1
A2UYAFQ40U2PHS,1,1,1,1
A37UJ5RCS9X22N,1,1,1,1
AVK1GHLQFLLW8,1,1,1,1
APM38ILQZ6SG3,1,1,1,1
A1JIMMHC5QZJE3,1,1,1,1
A1WR6Q9VCUJWK9,1,1,1,1
A222YJ90GE55DV,1,1,1,1
A2NRVFW5OXGB28,1,1,1,1
A1P56EDGQYN8EM,1,1,1,1
A2TGIBQQ9UI1XU,1,1,1,1
A1PNVQ71NAVIN2,1,1,1,1
ATU9SPW2TFCX8,0,1,1,1
A1OM8J3S42VMN,1,1,1,1
AUDN9L7CSTFWH,1,1,1,1
A26EQ6M8QCPTWI,1,1,1,1
A3PXP53XA8S7GQ,1,1,1,1
A2ZOMJNMP5EVYA,1,1,1,1
A5XSSQUZBNTLT,1,1,1,1
A3H05G5BUH3J57,1,1,1,1
AOUGW3YKEAMN9,1,1,1,1
A229PLZFR0PCB,1,1,1,1
A32MXY8AN9CIFD,1,1,1,1
A17SSIRY2ZN4RK,1,-1,1,1
A1FVTH83EMVPQC,1,1,1,1
A27BPS7H2WF1TY,1,1,1,1
A2GULFSTI8Z575,0,-1,0,0
A1VQ3PFBQEMIDX,-1,1,0,0
A3DQXL1HB2H5JX,1,1,1,1
A9LXSIR4WIWP2,1,1,1,1
A3BF9ZS87OYKZJ,1,1,1,1
A25HPC8WZ15PFE,1,1,1,1
A2UYGISXKB699B,1,1,1,1
A3OQGBKIYMKP92,0,-1,0,0
A3DIS5O83SQJWW,1,1,1,1
A2LXVDK6DNSNPC,1,1,1,1
A8WT3NSY6B5XB,1,1,1,1
A1YG244BR7XR80,0,1,1,1
A1FAX3ZIP2X6MF,1,1,1,1
A2B7O0KZJAI831,1,1,1,1
A3KME9V2XZ1QX5,1,1,1,1
A1F7G9XKAWUA1Z,1,1,1,1
A3EI4K5U61UZ7,1,1,1,1
A1IX2DOWATGS3M,1,1,0,1
A2T7Y5BW3GNOAR,1,1,1,1
A37HMP270Z27EE,1,1,1,1
A3A35JW9944AKF,1,1,1,1
A1B3QYEZ1WE7EH,1,1,1,1
A1NWP1S0PD1UYJ,1,1,1,1
AGR8KVMJ837XP,-1,-1,0,-1
A35RLUYFWP5TI,0,-1,0,0
A27YQEEE2QCH0D,1,1,1,1
A1HTQ1DVVXZS9J,1,1,1,1
ABVFIMV7DVWTS,1,1,1,1
A3F2SUAI9SLAFA,0,1,1,1
A9UH6I9GVQZU2,1,1,1,1
A1XYLQ2K6E3QRC,1,1,1,1
A30QT55RU5DH5Y,1,1,1,1
A1Y1BWZSEUSN9L,1,-1,1,1
AOH9TG0QSG4VC,1,1,1,1
A8KNS15JTJA7V,0,1,1,1
ARK6HK4PXB6IF,-1,-1,1,-1
A4CLYW28R7Q,0,-1,0,0
A3E2HQUL1MA7A,1,-1,1,1
A2JB1M0QWBQ4FL,1,-1,-1,-1
A1SWW1UVE15VF5,0,-1,0,0
A1CXVAOCM2IN5Q,1,1,1,1
A1P03YXNLYZE66,-1,-1,-1,-1
A1NSVMQS0H85XX,1,-1,-1,-1
A3647U1U334SRW,0,1,1,1
A2Q4AP69BXLRFK,-1,-1,1,-1
A3673NBQVA4J2M,0,-1,-1,-1
AXJTNYD3UK1BP,1,1,1,1
A13XYSFJSJZC93,1,-1,1,1
A3GXRDI0CVKKDC,1,-1,0,0
A13FAP6MW5X9JI,0,-1,1,0
A136PLHJQM66U8,0,1,1,1
A2JZN6O42DFRSR,1,-1,1,1
A2E9I96Z8R6GUZ,0,1,0,0
AHOEB4MVAE9HJ,0,1,1,1
AGVVGZ6HOI5HT,1,1,-1,1
ADEETJWRKD6OA,1,1,1,1
AAXDWJVRPDK5Y,1,1,1,1
A2YPHDR28JBY74,1,1,1,1
A295P2KZIWUAWI,1,1,1,1
A1CAZ60BDI5H7,1,1,1,1
APQ8N1UKS1RDC,1,1,1,1
AYKUPTQCA9JHL,0,1,1,1
A1DUQ66TVT72Q4,1,1,1,1
A23NYTDGB15UHS,1,1,1,1
A3ETTIH3U4QC1S,0,-1,0,0
A3BD1R6OUG1VSC,0,1,-1,0
A3OGWBZV2F8M74,1,1,1,1
AYPCUQS6ARWFH,1,1,1,1
A2CMHN3WKRGM8F,1,1,1,1
A2ZYC0DMBEHKM9,1,1,1,1
A1HNSBO5PS4AQW,1,1,1,1
A3LHHW6WRRXEDJ,1,1,1,1
A3JAHCYBSNFQNR,1,1,1,1
A82M6ZDFMM0RU,1,1,1,1
A2CXMLOT7BQZPS,1,1,1,1
A1Q0AQ2HVNSYYW,0,1,1,1
A2ZLROGIL2V7GV,1,1,1,1
A122VI5VXWBBXH,1,1,1,1
A2SO6CK9G8OJCM,1,1,1,1
A3RN18NMDXVAAY,-1,-1,1,-1
A2HTJKH2AFG9SU,1,1,1,1
A4R9MJFF8UFND,1,-1,1,1
A2REOP8I34E9S9,0,-1,1,0
A17HD7FBZ60OAT,1,1,1,1
AM5OE7H256VOR,1,1,1,1
A1L6E1SP7S11NF,1,1,1,1
A2HU722NFTIUH1,-1,-1,1,-1
A130YN8T37O833,0,1,1,1
A3VPZBQPI3MGYC,0,-1,-1,-1
A1LMW7EOXMQ2Z1,1,1,1,1
A506WUIQH962Y,1,1,0,1
A1HC2WLMEEF8I2,1,1,1,1
A3HNYTPXH00YAV,1,1,1,1
AWJSE6VNV1MTB,1,1,1,1
A3DHER42XE84UG,1,1,1,1
A2NQJFXSNYIJJ3,-1,-1,1,-1
A6XHF110BC856,1,1,1,1
A2R5D8I5O1AIA,0,1,1,1
AXYEW4EJR2BIA,1,1,1,1
A29XKBB6SEYTN6,-1,1,1,1
A1BIUM2R7E0NJ1,1,1,1,1
A2M3JAJ4H4NMBH,1,1,1,1
A1XEX2Z4D7A2S4,-1,-1,0,-1
A1Y0OFAHXMZA47,1,-1,-1,-1
AL338KNXJC418,-1,1,1,1
A2ZKGPDO93TWRR,-1,1,1,1
A2B8GXSCB1R05T,1,1,1,1
AF5MZUHT4SU8V,1,1,1,1
A2FIQSD2CQQ8SL,-1,1,1,1
A2IY6WBXKM2DDG,-1,-1,-1,-1
A1D4PD517HTWKC,1,-1,1,1
A19LAYSX67AI3A,1,1,1,1
ANYXVFU953JOQ,1,1,1,1
A60PQSFWSQK8K,1,1,1,1
A2F5PAC9I5SCG6,1,1,1,1
A1P6VO6KWWMD00,1,1,1,1
A1DPCXO7RDZM0S,-1,1,1,1
A2PR6NXG0PA3KY,1,1,1,1
A17SPQ5DCIGT6C,0,-1,0,0
A26UW8DNN74AGK,1,1,1,1
ATQTE464YAZM1,-1,-1,-1,-1
A1ALOEZ4NXHUT,1,1,1,1
A3AULUO1X4XON7,1,-1,1,1
A1PBLQ7LV3PILL,1,1,-1,1
A1IPFS2WVJ1XP8,1,1,1,1
A1EHO1C89QIBOT,1,1,1,1
ABO2ZI2Y5DQ9T,1,1,1,1
AKYNIMNI8LOBP,1,1,1,1
A32QUS5HTNB6GO,1,1,1,1
AI60S52A45QRN,1,1,1,1
A18RP7802IRG0R,1,1,1,1
A12IKUX0KN99X6,1,1,1,1
AKY5ELILK2NX9,1,1,1,1
A15OAXTD8A1FCS,0,-1,1,0
A3DMNGI025CI1W,1,1,1,1
AZYJ9TS07B02W,1,1,1,1
A3EMQJQ8TIB0MN,1,-1,1,1
A28S9S5UH5P6WF,1,1,1,1
A2CH1K8VK94C4H,-1,1,1,1
ACTEAPEPGDV8G,1,1,1,1
A11977Q3OXQYHD,1,1,1,1
ADS5APY1NKTL4,1,1,1,1
AD39QGHGWAOPQ,1,1,1,1
A3EBHHCZO6V2A4,-1,-1,-1,-1
A356RFKNIG043B,1,1,1,1
A1BQN95IAGAZGJ,1,1,1,1
A1UGQYD9ONY69R,1,1,1,1
AQ76XXLHI86E6,1,1,1,1
A2KLLTD7530PXU,1,1,0,1
AGG41GO9FT3FA,1,1,1,1
A255E1L105V4MU,-1,-1,1,-1
A28KNAPJYBLGYF,1,1,1,1
A1WUUFA0F4WDNB,1,1,1,1
A10XHOI86O75LH,1,1,1,1
A1QZY04CM9SSXP,1,1,1,1
A20S9RECLL8QW8,-1,-1,-1,-1
A1HHURL3KVNVUU,1,1,1,1
A3P1XKYK0JBYUD,-1,-1,-1,-1
A1EPIZ8KWGU74Y,1,1,1,1
A2S84BZ0E5A01X,1,1,1,1
A13K020ZYYSQZW,1,-1,1,1
A2Q2390COFBUV,1,1,1,1
A3C5KGPY082RBT,1,1,1,1
A3R14P77ODHWFO,0,-1,-1,-1
ANY0R4PVYF2EE,1,1,1,1
A2EJ0KHIAP28C6,1,1,1,1
AVDN83K716BPG,1,1,1,1
A1XB4L0LNX236A,0,-1,-1,-1
A3EVN0BWO1TNVD,1,-1,-1,-1
A34YSVX8L193QP,1,1,1,1
A3GUC5KDOL0K2J,1,1,1,1
A1XMX9N4YARGRG,1,1,1,1
A5VU87ON15QSQ,1,-1,-1,-1
AXUT6053E1FM9,1,1,1,1
A36C5TPT50PW5A,1,1,1,1
AXBTHBAZIXPUJ,0,-1,-1,-1
AK2YK0U9MAMZU,-1,-1,-1,-1
A2DRTLE4ZW6LF6,1,1,1,1
A2SP52NH44LRDS,1,1,1,1
A1L9IG07W6NKYL,1,1,1,1
A34XQMECE5F35N,1,1,1,1
A3J1NZHI63UALQ,0,1,1,1
A37EL8YDP9RADZ,1,-1,0,0
ASR7S79J79WDO,1,1,1,1
APS0TBOSKK0H,0,1,1,1
A19AFRNM8UAKSZ,-1,1,1,1
A2BND36PJJRHOO,1,1,1,1
AWX1X4M8HINSX,1,1,1,1
A2INQDFF7HQJH3,1,1,1,1
A18VDZG0OEJRGL,1,1,1,1
A27YB0L2GYBRAX,-1,-1,-1,-1
AO09ACEWFBDEF,1,1,1,1
A26D98OGPSD3UO,-1,-1,-1,-1
A38HZVEJ3TNDJR,1,1,1,1
AX03TGQWYV3FA,1,1,1,1
A3J9VLYYT8BKGW,1,1,1,1
A2WW29WF4GKZ04,1,1,1,1
AASZWQZF7O4XT,1,1,1,1
A3E8VO5PI4EB2X,1,1,1,1
A1714AWQWHL0ZL,1,1,1,1
A1Y79D92EKXRL5,1,1,1,1
AXV7Q4I69JTPK,0,1,0,0
A19QNQ8RNTGU2B,0,1,1,1
A22RY8N8CNDF3A,-1,-1,1,-1
A1W702WG1LC6R3,1,1,1,1
A1ER6IYOMM8VCT,1,1,1,1
A9FZW34SD0HPZ,1,1,1,1
AG1HQK1LEWPI8,-1,-1,-1,-1
ACMPIAFRW8JM6,1,-1,1,1
A1L43KWWR05PCS,1,1,1,1
AUIMMIUUP8QD7,1,1,1,1
A1OOYXSUI4Z943,-1,-1,-1,-1
A3LBE64YOXLR3E,1,1,1,1
ATDTVILCW08DP,-1,-1,-1,-1
A17PV7PVB5JAWQ,-1,-1,1,-1
A1ZW6FJ6ILNC05,1,1,1,1
AGNHUUUKZ4XR7,1,1,1,1
AKUSIO6C5EAK4,1,1,1,1
